description,code,style,topic,keywords
#---
"создай программу которая объединяет вектор строк в одну строку","#include <iostream>\n#include <vector>\n#include <string>\n#include <numeric>\nusing namespace std;\n\nint main() {\n    vector<string> words = {\"Hello\", \"beautiful\", \"world\", \"of\", \"C++\"};\n    \n    string result = accumulate(words.begin(), words.end(), string(),\n        [](const string& a, const string& b) {\n            return a + (a.empty() ? \"\" : \" \") + b;\n        });\n    \n    cout << \"Объединенная строка: \" << result << endl;\n    \n    return 0;\n}","using_namespace_std","stl_algorithms","accumulate,lambda,string_concatenation,empty,binary_operation"
"создай программу которая объединяет вектор строк в одну строку без using namespace std","#include <iostream>\n#include <vector>\n#include <string>\n#include <numeric>\n\nint main() {\n    std::vector<std::string> words = {\"Hello\", \"beautiful\", \"world\", \"of\", \"C++\"};\n    \n    std::string result = std::accumulate(words.begin(), words.end(), std::string(),\n        [](const std::string& a, const std::string& b) {\n            return a + (a.empty() ? \"\" : \" \") + b;\n        });\n    \n    std::cout << \"Объединенная строка: \" << result << std::endl;\n    \n    return 0;\n}","explicit_std","stl_algorithms","std::accumulate,lambda,string_concatenation,empty,binary_operation,std::cout"
#---
"напиши программу которая использует ranges для работы с контейнерами","#include <iostream>\n#include <vector>\n#include <ranges>\n#include <algorithm>\n#include <numeric>\nusing namespace std;\n\nint main() {\n    vector<int> numbers = {1, 2, 3, 4, 5, 6, 7, 8, 9, 10};\n    \n    // Фильтрация четных чисел\n    auto even_numbers = numbers | views::filter([](int n) { return n % 2 == 0; });\n    cout << \"Четные числа: \";\n    for (int n : even_numbers) cout << n << \" \";\n    cout << endl;\n    \n    // Преобразование чисел в их квадраты\n    auto squares = numbers | views::transform([](int n) { return n * n; });\n    cout << \"Квадраты: \";\n    for (int n : squares) cout << n << \" \";\n    cout << endl;\n    \n    // Взять первые 5 элементов\n    auto first_five = numbers | views::take(5);\n    cout << \"Первые 5: \";\n    for (int n : first_five) cout << n << \" \";\n    cout << endl;\n    \n    // Пропустить первые 3 элемента\n    auto skip_three = numbers | views::drop(3);\n    cout << \"После пропуска 3: \";\n    for (int n : skip_three) cout << n << \" \";\n    cout << endl;\n    \n    // Обратный порядок\n    auto reversed = numbers | views::reverse;\n    cout << \"В обратном порядке: \";\n    for (int n : reversed) cout << n << \" \";\n    cout << endl;\n    \n    // Комбинация: четные числа, возведенные в квадрат\n    auto even_squares = numbers | views::filter([](int n) { return n % 2 == 0; })\n                              | views::transform([](int n) { return n * n; });\n    cout << \"Квадраты четных: \";\n    for (int n : even_squares) cout << n << \" \";\n    cout << endl;\n    \n    return 0;\n}","using_namespace_std","stl_algorithms","C++20,ranges,views,pipeline,algorithm,filter,transform,take,drop,reverse"
"напиши программу которая использует std::ranges для работы с контейнерами без using namespace std","#include <iostream>\n#include <vector>\n#include <ranges>\n#include <algorithm>\n#include <numeric>\n\nint main() {\n    std::vector<int> numbers = {1, 2, 3, 4, 5, 6, 7, 8, 9, 10};\n    \n    // Фильтрация четных чисел\n    auto even_numbers = numbers | std::views::filter([](int n) { return n % 2 == 0; });\n    std::cout << \"Четные числа: \";\n    for (int n : even_numbers) std::cout << n << \" \";\n    std::cout << std::endl;\n    \n    // Преобразование чисел в их квадраты\n    auto squares = numbers | std::views::transform([](int n) { return n * n; });\n    std::cout << \"Квадраты: \";\n    for (int n : squares) std::cout << n << \" \";\n    std::cout << std::endl;\n    \n    // Взять первые 5 элементов\n    auto first_five = numbers | std::views::take(5);\n    std::cout << \"Первые 5: \";\n    for (int n : first_five) std::cout << n << \" \";\n    std::cout << std::endl;\n    \n    // Пропустить первые 3 элемента\n    auto skip_three = numbers | std::views::drop(3);\n    std::cout << \"После пропуска 3: \";\n    for (int n : skip_three) std::cout << n << \" \";\n    std::cout << std::endl;\n    \n    // Обратный порядок\n    auto reversed = numbers | std::views::reverse;\n    std::cout << \"В обратном порядке: \";\n    for (int n : reversed) std::cout << n << \" \";\n    std::cout << std::endl;\n    \n    // Комбинация: четные числа, возведенные в квадрат\n    auto even_squares = numbers | std::views::filter([](int n) { return n % 2 == 0; })\n                              | std::views::transform([](int n) { return n * n; });\n    std::cout << \"Квадраты четных: \";\n    for (int n : even_squares) std::cout << n << \" \";\n    std::cout << std::endl;\n    \n    return 0;\n}","explicit_std","stl_algorithms","C++20,ranges,std::views,pipeline,algorithm,filter,transform,take,drop,reverse,std::cout"
#---
"реализуй функцию sieveOfEratosthenes для нахождения всех простых чисел до заданного предела","#include <iostream>\n#include <vector>\nusing namespace std;\n\nvector<int> sieveOfEratosthenes(int n) {\n    vector<bool> isPrime(n + 1, true);\n    vector<int> primes;\n    \n    isPrime[0] = isPrime[1] = false;\n    \n    for (int p = 2; p * p <= n; p++) {\n        if (isPrime[p]) {\n            for (int i = p * p; i <= n; i += p) {\n                isPrime[i] = false;\n            }\n        }\n    }\n    \n    for (int i = 2; i <= n; i++) {\n        if (isPrime[i]) {\n            primes.push_back(i);\n        }\n    }\n    \n    return primes;\n}\n\nint main() {\n    int n = 30;\n    vector<int> primes = sieveOfEratosthenes(n);\n    \n    cout << \"Простые числа до \" << n << \": \";\n    for (int prime : primes) {\n        cout << prime << \" \";\n    }\n    cout << endl;\n    \n    return 0;\n}","using_namespace_std","stl_algorithms","sieve_of_eratosthenes,prime_numbers,vector,bool,algorithm,mathematics"
"реализуй функцию sieveOfEratosthenes для нахождения всех простых чисел до заданного предела без using namespace std","#include <iostream>\n#include <vector>\n\nstd::vector<int> sieveOfEratosthenes(int n) {\n    std::vector<bool> isPrime(n + 1, true);\n    std::vector<int> primes;\n    \n    isPrime[0] = isPrime[1] = false;\n    \n    for (int p = 2; p * p <= n; p++) {\n        if (isPrime[p]) {\n            for (int i = p * p; i <= n; i += p) {\n                isPrime[i] = false;\n            }\n        }\n    }\n    \n    for (int i = 2; i <= n; i++) {\n        if (isPrime[i]) {\n            primes.push_back(i);\n        }\n    }\n    \n    return primes;\n}\n\nint main() {\n    int n = 30;\n    std::vector<int> primes = sieveOfEratosthenes(n);\n    \n    std::cout << \"Простые числа до \" << n << \": \";\n    for (int prime : primes) {\n        std::cout << prime << \" \";\n    }\n    std::cout << std::endl;\n    \n    return 0;\n}","explicit_std","stl_algorithms","sieve_of_eratosthenes,prime_numbers,std::vector,bool,algorithm,mathematics,std::cout"
#---
"реализуй функцию crc32 для вычисления контрольной суммы строковых данных","#include <iostream>\n#include <string>\n#include <cstdint>\nusing namespace std;\n\nuint32_t crc32(const string& data) {\n    uint32_t crc = 0xFFFFFFFF;\n    \n    for(char c : data) {\n        crc ^= static_cast<uint32_t>(c);\n        for(int i = 0; i < 8; i++) {\n            crc = (crc >> 1) ^ (0xEDB88320 & -(crc & 1));\n        }\n    }\n    \n    return ~crc;\n}\n\nint main() {\n    string data = \"Hello World\";\n    cout << \"CRC32: \" << hex << crc32(data) << endl;\n    return 0;\n}","using_namespace_std","stl_algorithms","crc32,checksum,uint32_t,bit_operations,hex,string,static_cast"
"реализуй функцию crc32 для вычисления контрольной суммы строковых данных без using namespace std","#include <iostream>\n#include <string>\n#include <cstdint>\n\nuint32_t crc32(const std::string& data) {\n    uint32_t crc = 0xFFFFFFFF;\n    \n    for(char c : data) {\n        crc ^= static_cast<uint32_t>(c);\n        for(int i = 0; i < 8; i++) {\n            crc = (crc >> 1) ^ (0xEDB88320 & -(crc & 1));\n        }\n    }\n    \n    return ~crc;\n}\n\nint main() {\n    std::string data = \"Hello World\";\n    std::cout << \"CRC32: \" << std::hex << crc32(data) << std::endl;\n    return 0;\n}","explicit_std","stl_algorithms","crc32,checksum,uint32_t,bit_operations,std::hex,std::string,static_cast,std::cout"
#---
"напиши программу которая проверяет анаграммы","#include <iostream>\n#include <string>\n#include <algorithm>\nusing namespace std;\n\nint main() {\n    string s1, s2;\n    cout << \"Введите две строки: \";\n    cin >> s1 >> s2;\n    sort(s1.begin(), s1.end());\n    sort(s2.begin(), s2.end());\n    cout << (s1 == s2 ? \"Анаграммы\" : \"Не анаграммы\") << endl;\n    return 0;\n}","using_namespace_std","stl_algorithms","string,algorithm,sort,cin,cout,ternary,comparison,endl"
"напиши программу которая проверяет анаграммы без using namespace std","#include <iostream>\n#include <string>\n#include <algorithm>\n\nint main() {\n    std::string s1, s2;\n    std::cout << \"Введите две строки: \";\n    std::cin >> s1 >> s2;\n    std::sort(s1.begin(), s1.end());\n    std::sort(s2.begin(), s2.end());\n    std::cout << (s1 == s2 ? \"Анаграммы\" : \"Не анаграммы\") << std::endl;\n    return 0;\n}","explicit_std","stl_algorithms","std::string,algorithm,std::sort,std::cin,std::cout,ternary,comparison,std::endl"
#---
"создай программу которая проверяет панграмму","#include <iostream>\n#include <string>\n#include <unordered_set>\nusing namespace std;\n\nint main() {\n    string str = \"The quick brown fox jumps over the lazy dog\";\n    unordered_set<char> letters;\n    for(char c : str) {\n        if(isalpha(c)) letters.insert(tolower(c));\n    }\n    cout << (letters.size() == 26 ? \"Панграмма\" : \"Не панграмма\") << endl;\n    return 0;\n}","using_namespace_std","stl_algorithms","string,unordered_set,isalpha,tolower,range_based_for,if,insert,size,ternary,cout,endl"
"создай программу которая проверяет панграмму без using namespace std","#include <iostream>\n#include <string>\n#include <unordered_set>\n#include <cctype>\n\nint main() {\n    std::string str = \"The quick brown fox jumps over the lazy dog\";\n    std::unordered_set<char> letters;\n    for(char c : str) {\n        if(std::isalpha(c)) letters.insert(std::tolower(c));\n    }\n    std::cout << (letters.size() == 26 ? \"Панграмма\" : \"Не панграмма\") << std::endl;\n    return 0;\n}","explicit_std","stl_algorithms","std::string,std::unordered_set,std::isalpha,std::tolower,cctype,range_based_for,if,insert,size,ternary,std::cout,std::endl"
#---
"напиши программу которая создает вектор из чисел и возводит их в квадрат","#include <iostream>\n#include <vector>\n#include <algorithm>\n#include <cmath>\nusing namespace std;\n\nint main() {\n    vector<int> numbers = {1, 2, 3, 4, 5, 6, 7, 8, 9, 10};\n    vector<int> squares;\n    \n    transform(numbers.begin(), numbers.end(), back_inserter(squares),\n              [](int x) { return x * x; });\n    \n    cout << \"Числа и их квадраты:\" << endl;\n    for (size_t i = 0; i < numbers.size(); i++) {\n        cout << numbers[i] << \"² = \" << squares[i] << endl;\n    }\n    \n    return 0;\n}","using_namespace_std","stl_algorithms","vector,algorithm,transform,back_inserter,lambda,for_loop,cout,endl"
"напиши программу которая создает вектор из чисел и возводит их в квадрат без using namespace std","#include <iostream>\n#include <vector>\n#include <algorithm>\n#include <cmath>\n\nint main() {\n    std::vector<int> numbers = {1, 2, 3, 4, 5, 6, 7, 8, 9, 10};\n    std::vector<int> squares;\n    \n    std::transform(numbers.begin(), numbers.end(), std::back_inserter(squares),\n              [](int x) { return x * x; });\n    \n    std::cout << \"Числа и их квадраты:\" << std::endl;\n    for (size_t i = 0; i < numbers.size(); i++) {\n        std::cout << numbers[i] << \"² = \" << squares[i] << std::endl;\n    }\n    \n    return 0;\n}","explicit_std","stl_algorithms","std::vector,std::algorithm,std::transform,std::back_inserter,lambda,for_loop,std::cout,std::endl"
#---
"создай программу которая находит четные числа в векторе","#include <iostream>\n#include <vector>\n#include <algorithm>\nusing namespace std;\n\nint main() {\n    vector<int> numbers = {1, 2, 3, 4, 5, 6, 7, 8, 9, 10};\n    \n    vector<int> evenNumbers;\n    copy_if(numbers.begin(), numbers.end(), back_inserter(evenNumbers),\n            [](int x) { return x % 2 == 0; });\n    \n    cout << \"Четные числа:\" << endl;\n    for (int num : evenNumbers) {\n        cout << num << \" \";\n    }\n    cout << endl;\n    \n    return 0;\n}","using_namespace_std","stl_algorithms","vector,algorithm,copy_if,back_inserter,lambda,modulo,range_based_for,cout,endl"
"создай программу которая находит четные числа в векторе без using namespace std","#include <iostream>\n#include <vector>\n#include <algorithm>\n\nint main() {\n    std::vector<int> numbers = {1, 2, 3, 4, 5, 6, 7, 8, 9, 10};\n    \n    std::vector<int> evenNumbers;\n    std::copy_if(numbers.begin(), numbers.end(), std::back_inserter(evenNumbers),\n            [](int x) { return x % 2 == 0; });\n    \n    std::cout << \"Четные числа:\" << std::endl;\n    for (int num : evenNumbers) {\n        std::cout << num << \" \";\n    }\n    std::cout << std::endl;\n    \n    return 0;\n}","explicit_std","stl_algorithms","std::vector,std::algorithm,std::copy_if,std::back_inserter,lambda,modulo,range_based_for,std::cout,std::endl"
#---
"напиши программу которая вычисляет среднее значение вектора чисел","#include <iostream>\n#include <vector>\n#include <numeric>\nusing namespace std;\n\nint main() {\n    vector<double> numbers = {1.5, 2.5, 3.5, 4.5, 5.5};\n    \n    double sum = accumulate(numbers.begin(), numbers.end(), 0.0);\n    double average = sum / numbers.size();\n    \n    cout << \"Числа: \";\n    for (double num : numbers) {\n        cout << num << \" \";\n    }\n    cout << endl;\n    cout << \"Среднее значение: \" << average << endl;\n    \n    return 0;\n}","using_namespace_std","stl_algorithms","vector,numeric,accumulate,double,division,range_based_for,cout,endl"
"напиши программу которая вычисляет среднее значение вектора чисел без using namespace std","#include <iostream>\n#include <vector>\n#include <numeric>\n\nint main() {\n    std::vector<double> numbers = {1.5, 2.5, 3.5, 4.5, 5.5};\n    \n    double sum = std::accumulate(numbers.begin(), numbers.end(), 0.0);\n    double average = sum / numbers.size();\n    \n    std::cout << \"Числа: \";\n    for (double num : numbers) {\n        std::cout << num << \" \";\n    }\n    std::cout << std::endl;\n    std::cout << \"Среднее значение: \" << average << std::endl;\n    \n    return 0;\n}","explicit_std","stl_algorithms","std::vector,std::numeric,std::accumulate,double,division,range_based_for,std::cout,std::endl"
#---
"создай программу которая находит медиану вектора","#include <iostream>\n#include <vector>\n#include <algorithm>\nusing namespace std;\n\nint main() {\n    vector<double> numbers = {3.1, 2.5, 6.7, 1.8, 9.2, 4.4, 5.5};\n    \n    sort(numbers.begin(), numbers.end());\n    \n    double median;\n    if (numbers.size() % 2 == 0) {\n        median = (numbers[numbers.size()/2 - 1] + numbers[numbers.size()/2]) / 2.0;\n    } else {\n        median = numbers[numbers.size()/2];\n    }\n    \n    cout << \"Отсортированные числа: \";\n    for (double num : numbers) {\n        cout << num << \" \";\n    }\n    cout << endl;\n    cout << \"Медиана: \" << median << endl;\n    \n    return 0;\n}","using_namespace_std","stl_algorithms","vector,algorithm,sort,if_else,modulo,division,addition,range_based_for,cout,endl"
"создай программу которая находит медиану вектора без using namespace std","#include <iostream>\n#include <vector>\n#include <algorithm>\n\nint main() {\n    std::vector<double> numbers = {3.1, 2.5, 6.7, 1.8, 9.2, 4.4, 5.5};\n    \n    std::sort(numbers.begin(), numbers.end());\n    \n    double median;\n    if (numbers.size() % 2 == 0) {\n        median = (numbers[numbers.size()/2 - 1] + numbers[numbers.size()/2]) / 2.0;\n    } else {\n        median = numbers[numbers.size()/2];\n    }\n    \n    std::cout << \"Отсортированные числа: \";\n    for (double num : numbers) {\n        std::cout << num << \" \";\n    }\n    std::cout << std::endl;\n    std::cout << \"Медиана: \" << median << std::endl;\n    \n    return 0;\n}","explicit_std","stl_algorithms","std::vector,std::algorithm,std::sort,if_else,modulo,division,addition,range_based_for,std::cout,std::endl"
#---
"напиши программу которая находит общие элементы в двух векторах","#include <iostream>\n#include <vector>\n#include <algorithm>\nusing namespace std;\n\nint main() {\n    vector<int> vec1 = {1, 2, 3, 4, 5, 6};\n    vector<int> vec2 = {4, 5, 6, 7, 8, 9};\n    \n    vector<int> common;\n    \n    sort(vec1.begin(), vec1.end());\n    sort(vec2.begin(), vec2.end());\n    \n    set_intersection(vec1.begin(), vec1.end(),\n                    vec2.begin(), vec2.end(),\n                    back_inserter(common));\n    \n    cout << \"Первый вектор: \";\n    for (int num : vec1) cout << num << \" \";\n    cout << endl;\n    \n    cout << \"Второй вектор: \";\n    for (int num : vec2) cout << num << \" \";\n    cout << endl;\n    \n    cout << \"Общие элементы: \";\n    for (int num : common) cout << num << \" \";\n    cout << endl;\n    \n    return 0;\n}","using_namespace_std","stl_algorithms","vector,algorithm,sort,set_intersection,back_inserter,range_based_for,cout,endl"
"напиши программу которая находит общие элементы в двух векторах без using namespace std","#include <iostream>\n#include <vector>\n#include <algorithm>\n\nint main() {\n    std::vector<int> vec1 = {1, 2, 3, 4, 5, 6};\n    std::vector<int> vec2 = {4, 5, 6, 7, 8, 9};\n    \n    std::vector<int> common;\n    \n    std::sort(vec1.begin(), vec1.end());\n    std::sort(vec2.begin(), vec2.end());\n    \n    std::set_intersection(vec1.begin(), vec1.end(),\n                    vec2.begin(), vec2.end(),\n                    std::back_inserter(common));\n    \n    std::cout << \"Первый вектор: \";\n    for (int num : vec1) std::cout << num << \" \";\n    std::cout << std::endl;\n    \n    std::cout << \"Второй вектор: \";\n    for (int num : vec2) std::cout << num << \" \";\n    std::cout << std::endl;\n    \n    std::cout << \"Общие элементы: \";\n    for (int num : common) std::cout << num << \" \";\n    std::cout << std::endl;\n    \n    return 0;\n}","explicit_std","stl_algorithms","std::vector,std::algorithm,std::sort,std::set_intersection,std::back_inserter,range_based_for,std::cout,std::endl"
#---
"создай программу которая объединяет два отсортированных вектора","#include <iostream>\n#include <vector>\n#include <algorithm>\nusing namespace std;\n\nint main() {\n    vector<int> vec1 = {1, 3, 5, 7, 9};\n    vector<int> vec2 = {2, 4, 6, 8, 10};\n    \n    vector<int> merged;\n    merged.reserve(vec1.size() + vec2.size());\n    \n    merge(vec1.begin(), vec1.end(),\n          vec2.begin(), vec2.end(),\n          back_inserter(merged));\n    \n    cout << \"Первый вектор: \";\n    for (int num : vec1) cout << num << \" \";\n    cout << endl;\n    \n    cout << \"Второй вектор: \";\n    for (int num : vec2) cout << num << \" \";\n    cout << endl;\n    \n    cout << \"Объединенный вектор: \";\n    for (int num : merged) cout << num << \" \";\n    cout << endl;\n    \n    return 0;\n}","using_namespace_std","stl_algorithms","vector,algorithm,merge,back_inserter,reserve,range_based_for,cout,endl"
"создай программу которая объединяет два отсортированных вектора без using namespace std","#include <iostream>\n#include <vector>\n#include <algorithm>\n\nint main() {\n    std::vector<int> vec1 = {1, 3, 5, 7, 9};\n    std::vector<int> vec2 = {2, 4, 6, 8, 10};\n    \n    std::vector<int> merged;\n    merged.reserve(vec1.size() + vec2.size());\n    \n    std::merge(vec1.begin(), vec1.end(),\n          vec2.begin(), vec2.end(),\n          std::back_inserter(merged));\n    \n    std::cout << \"Первый вектор: \";\n    for (int num : vec1) std::cout << num << \" \";\n    std::cout << std::endl;\n    \n    std::cout << \"Второй вектор: \";\n    for (int num : vec2) std::cout << num << \" \";\n    std::cout << std::endl;\n    \n    std::cout << \"Объединенный вектор: \";\n    for (int num : merged) std::cout << num << \" \";\n    std::cout << std::endl;\n    \n    return 0;\n}","explicit_std","stl_algorithms","std::vector,std::algorithm,std::merge,std::back_inserter,reserve,range_based_for,std::cout,std::endl"
#---
"напиши программу которая удаляет элементы из вектора по условию","#include <iostream>\n#include <vector>\n#include <algorithm>\nusing namespace std;\n\nint main() {\n    vector<int> numbers = {1, 2, 3, 4, 5, 6, 7, 8, 9, 10};\n    \n    cout << \"Исходный вектор: \";\n    for (int num : numbers) cout << num << \" \";\n    cout << endl;\n    \n    // Удаляем четные числа\n    auto newEnd = remove_if(numbers.begin(), numbers.end(),\n                           [](int x) { return x % 2 == 0; });\n    numbers.erase(newEnd, numbers.end());\n    \n    cout << \"После удаления четных: \";\n    for (int num : numbers) cout << num << \" \";\n    cout << endl;\n    \n    return 0;\n}","using_namespace_std","stl_algorithms","vector,algorithm,remove_if,erase,lambda,modulo,range_based_for,cout,endl"
"напиши программу которая удаляет элементы из вектора по условию без using namespace std","#include <iostream>\n#include <vector>\n#include <algorithm>\n\nint main() {\n    std::vector<int> numbers = {1, 2, 3, 4, 5, 6, 7, 8, 9, 10};\n    \n    std::cout << \"Исходный вектор: \";\n    for (int num : numbers) std::cout << num << \" \";\n    std::cout << std::endl;\n    \n    // Удаляем четные числа\n    auto newEnd = std::remove_if(numbers.begin(), numbers.end(),\n                           [](int x) { return x % 2 == 0; });\n    numbers.erase(newEnd, numbers.end());\n    \n    std::cout << \"После удаления четных: \";\n    for (int num : numbers) std::cout << num << \" \";\n    std::cout << std::endl;\n    \n    return 0;\n}","explicit_std","stl_algorithms","std::vector,std::algorithm,std::remove_if,erase,lambda,modulo,range_based_for,std::cout,std::endl"
#---
"создай программу которая заполняет вектор числами от 1 до 10","#include <iostream>\n#include <vector>\n#include <numeric>\nusing namespace std;\n\nint main() {\n    vector<int> numbers(10);\n    \n    iota(numbers.begin(), numbers.end(), 1);\n    \n    cout << \"Вектор с числами от 1 до 10:\" << endl;\n    for (int num : numbers) {\n        cout << num << \" \";\n    }\n    cout << endl;\n    \n    return 0;\n}","using_namespace_std","stl_algorithms","vector,numeric,iota,range_based_for,cout,endl"
"создай программу которая заполняет вектор числами от 1 до 10 без using namespace std","#include <iostream>\n#include <vector>\n#include <numeric>\n\nint main() {\n    std::vector<int> numbers(10);\n    \n    std::iota(numbers.begin(), numbers.end(), 1);\n    \n    std::cout << \"Вектор с числами от 1 до 10:\" << std::endl;\n    for (int num : numbers) {\n        std::cout << num << \" \";\n    }\n    std::cout << std::endl;\n    \n    return 0;\n}","explicit_std","stl_algorithms","std::vector,std::numeric,std::iota,range_based_for,std::cout,std::endl"
#---
"напиши программу которая создает вектор с помощью generate","#include <iostream>\n#include <vector>\n#include <algorithm>\n#include <ctime>\n#include <cstdlib>\nusing namespace std;\n\nint main() {\n    vector<int> numbers(10);\n    \n    srand(time(0));\n    generate(numbers.begin(), numbers.end(), []() {\n        return rand() % 100 + 1;\n    });\n    \n    cout << \"Случайные числа: \";\n    for (int num : numbers) {\n        cout << num << \" \";\n    }\n    cout << endl;\n    \n    return 0;\n}","using_namespace_std","stl_algorithms","vector,algorithm,generate,ctime,cstdlib,srand,rand,time,lambda,modulo,range_based_for,cout,endl"
"напиши программу которая создает вектор с помощью generate без using namespace std","#include <iostream>\n#include <vector>\n#include <algorithm>\n#include <ctime>\n#include <cstdlib>\n\nint main() {\n    std::vector<int> numbers(10);\n    \n    std::srand(std::time(0));\n    std::generate(numbers.begin(), numbers.end(), []() {\n        return std::rand() % 100 + 1;\n    });\n    \n    std::cout << \"Случайные числа: \";\n    for (int num : numbers) {\n        std::cout << num << \" \";\n    }\n    std::cout << std::endl;\n    \n    return 0;\n}","explicit_std","stl_algorithms","std::vector,std::algorithm,std::generate,ctime,cstdlib,std::srand,std::rand,std::time,lambda,modulo,range_based_for,std::cout,std::endl"
#---
"создай программу которая проверяет все ли элементы вектора удовлетворяют условию","#include <iostream>\n#include <vector>\n#include <algorithm>\nusing namespace std;\n\nint main() {\n    vector<int> numbers = {2, 4, 6, 8, 10};\n    \n    bool allEven = all_of(numbers.begin(), numbers.end(),\n                         [](int x) { return x % 2 == 0; });\n    \n    bool anyOdd = any_of(numbers.begin(), numbers.end(),\n                        [](int x) { return x % 2 != 0; });\n    \n    bool noneNegative = none_of(numbers.begin(), numbers.end(),\n                               [](int x) { return x < 0; });\n    \n    cout << \"Все числа четные: \" << boolalpha << allEven << endl;\n    cout << \"Есть нечетные: \" << anyOdd << endl;\n    cout << \"Нет отрицательных: \" << noneNegative << endl;\n    \n    return 0;\n}","using_namespace_std","stl_algorithms","vector,algorithm,all_of,any_of,none_of,lambda,modulo,comparison,boolalpha,cout,endl"
"создай программу которая проверяет все ли элементы вектора удовлетворяют условию без using namespace std","#include <iostream>\n#include <vector>\n#include <algorithm>\n\nint main() {\n    std::vector<int> numbers = {2, 4, 6, 8, 10};\n    \n    bool allEven = std::all_of(numbers.begin(), numbers.end(),\n                         [](int x) { return x % 2 == 0; });\n    \n    bool anyOdd = std::any_of(numbers.begin(), numbers.end(),\n                        [](int x) { return x % 2 != 0; });\n    \n    bool noneNegative = std::none_of(numbers.begin(), numbers.end(),\n                               [](int x) { return x < 0; });\n    \n    std::cout << \"Все числа четные: \" << std::boolalpha << allEven << std::endl;\n    std::cout << \"Есть нечетные: \" << anyOdd << std::endl;\n    std::cout << \"Нет отрицательных: \" << noneNegative << std::endl;\n    \n    return 0;\n}","explicit_std","stl_algorithms","std::vector,std::algorithm,std::all_of,std::any_of,std::none_of,lambda,modulo,comparison,std::boolalpha,std::cout,std::endl"
#---
"напиши программу которая находит первый элемент удовлетворяющий условию","#include <iostream>\n#include <vector>\n#include <algorithm>\nusing namespace std;\n\nint main() {\n    vector<int> numbers = {1, 3, 5, 7, 8, 9, 10};\n    \n    auto it = find_if(numbers.begin(), numbers.end(),\n                     [](int x) { return x % 2 == 0; });\n    \n    if (it != numbers.end()) {\n        cout << \"Первое четное число: \" << *it << endl;\n        cout << \"Позиция: \" << distance(numbers.begin(), it) << endl;\n    } else {\n        cout << \"Четные числа не найдены\" << endl;\n    }\n    \n    return 0;\n}","using_namespace_std","stl_algorithms","vector,algorithm,find_if,lambda,modulo,if_else,distance,cout,endl"
"напиши программу которая находит первый элемент удовлетворяющий условию без using namespace std","#include <iostream>\n#include <vector>\n#include <algorithm>\n\nint main() {\n    std::vector<int> numbers = {1, 3, 5, 7, 8, 9, 10};\n    \n    auto it = std::find_if(numbers.begin(), numbers.end(),\n                     [](int x) { return x % 2 == 0; });\n    \n    if (it != numbers.end()) {\n        std::cout << \"Первое четное число: \" << *it << std::endl;\n        std::cout << \"Позиция: \" << std::distance(numbers.begin(), it) << std::endl;\n    } else {\n        std::cout << \"Четные числа не найдены\" << std::endl;\n    }\n    \n    return 0;\n}","explicit_std","stl_algorithms","std::vector,std::algorithm,std::find_if,lambda,modulo,if_else,std::distance,std::cout,std::endl"
#---
"создай программу которая копирует элементы удовлетворяющие условию","#include <iostream>\n#include <vector>\n#include <algorithm>\nusing namespace std;\n\nint main() {\n    vector<int> source = {1, 2, 3, 4, 5, 6, 7, 8, 9, 10};\n    vector<int> destination;\n    \n    copy_if(source.begin(), source.end(), back_inserter(destination),\n            [](int x) { return x > 5; });\n    \n    cout << \"Исходный вектор: \";\n    for (int num : source) cout << num << \" \";\n    cout << endl;\n    \n    cout << \"Числа больше 5: \";\n    for (int num : destination) cout << num << \" \";\n    cout << endl;\n    \n    return 0;\n}","using_namespace_std","stl_algorithms","vector,algorithm,copy_if,back_inserter,lambda,comparison,range_based_for,cout,endl"
"создай программу которая копирует элементы удовлетворяющие условию без using namespace std","#include <iostream>\n#include <vector>\n#include <algorithm>\n\nint main() {\n    std::vector<int> source = {1, 2, 3, 4, 5, 6, 7, 8, 9, 10};\n    std::vector<int> destination;\n    \n    std::copy_if(source.begin(), source.end(), std::back_inserter(destination),\n            [](int x) { return x > 5; });\n    \n    std::cout << \"Исходный вектор: \";\n    for (int num : source) std::cout << num << \" \";\n    std::cout << std::endl;\n    \n    std::cout << \"Числа больше 5: \";\n    for (int num : destination) std::cout << num << \" \";\n    std::cout << std::endl;\n    \n    return 0;\n}","explicit_std","stl_algorithms","std::vector,std::algorithm,std::copy_if,std::back_inserter,lambda,comparison,range_based_for,std::cout,std::endl"
#---
"создай программу которая преобразует вектор в кучу","#include <iostream>\n#include <vector>\n#include <algorithm>\nusing namespace std;\n\nint main() {\n    vector<int> vec = {3, 1, 4, 1, 5, 9};\n    \n    cout << \"До преобразования: \";\n    for (int num : vec) cout << num << \" \";\n    cout << endl;\n    \n    make_heap(vec.begin(), vec.end());\n    \n    cout << \"После преобразования в кучу: \";\n    for (int num : vec) cout << num << \" \";\n    cout << endl;\n    \n    cout << \"Максимальный элемент: \" << vec.front() << endl;\n    \n    return 0;\n}","using_namespace_std","stl_algorithms","vector,algorithm,make_heap,front,range_based_for,cout,endl"
