description,code,style,topic,keywords
"напиши программу с использованием auto и decltype","#include <iostream>\n#include <vector>\n#include <map>\nusing namespace std;\n\nint main() {\n    auto number = 42; // int\n    auto name = \"C++\"; // const char*\n    auto pi = 3.14159; // double\n    \n    cout << \"number: \" << number << endl;\n    cout << \"name: \" << name << endl;\n    cout << \"pi: \" << pi << endl;\n    \n    vector<int> vec = {1, 2, 3};\n    for (auto it = vec.begin(); it != vec.end(); ++it) {\n        cout << *it << \" \";\n    }\n    cout << endl;\n    \n    map<string, int> scores = {{\"Alice\", 95}, {\"Bob\", 87}};\n    for (const auto& pair : scores) {\n        cout << pair.first << \": \" << pair.second << endl;\n    }\n    \n    decltype(vec) another_vec = {4, 5, 6};\n    cout << \"Тип another_vec такой же как у vec\" << endl;\n    \n    return 0;\n}","using_namespace_std","data_types","auto,decltype,vector,map,iterator,range_based_for,const_reference,pair,first,second,cout,endl"
"напиши программу с использованием auto и decltype без using namespace std","#include <iostream>\n#include <vector>\n#include <map>\n#include <string>\n\nint main() {\n    auto number = 42; // int\n    auto name = \"C++\"; // const char*\n    auto pi = 3.14159; // double\n    \n    std::cout << \"number: \" << number << std::endl;\n    std::cout << \"name: \" << name << std::endl;\n    std::cout << \"pi: \" << pi << std::endl;\n    \n    std::vector<int> vec = {1, 2, 3};\n    for (auto it = vec.begin(); it != vec.end(); ++it) {\n        std::cout << *it << \" \";\n    }\n    std::cout << std::endl;\n    \n    std::map<std::string, int> scores = {{\"Alice\", 95}, {\"Bob\", 87}};\n    for (const auto& pair : scores) {\n        std::cout << pair.first << \": \" << pair.second << std::endl;\n    }\n    \n    decltype(vec) another_vec = {4, 5, 6};\n    std::cout << \"Тип another_vec такой же как у vec\" << std::endl;\n    \n    return 0;\n}","explicit_std","data_types","auto,decltype,std::vector,std::map,iterator,range_based_for,const_reference,pair,first,second,std::cout,std::endl"
#---
"создай программу которая демонстрирует переполнение","#include <iostream>\n#include <climits>\nusing namespace std;\n\nint main() {\n    int max_int = INT_MAX;\n    cout << \"Максимальное int: \" << max_int << endl;\n    max_int++;\n    cout << \"После переполнения: \" << max_int << endl;\n    return 0;\n}","using_namespace_std","data_types","INT_MAX,integer_overflow,increment_operator,climits_header,undefined_behavior"
"создай программу которая демонстрирует переполнение без using namespace std","#include <iostream>\n#include <climits>\n\nint main() {\n    int max_int = INT_MAX;\n    std::cout << \"Максимальное int: \" << max_int << std::endl;\n    max_int++;\n    std::cout << \"После переполнения: \" << max_int << std::endl;\n    return 0;\n}","explicit_std","data_types","INT_MAX,integer_overflow,increment_operator,climits_header,undefined_behavior,std::cout"
#---


# ----------------------------------------------------------------------------------------------------------------------------------------
#       - арифметические операции               arithmetic                                                      (4%) ~200 строк         27
# ----------------------------------------------------------------------------------------------------------------------------------------
#---
"создай программу которая вычисляет площадь прямоугольника","#include <iostream>\nusing namespace std;\n\nint main() {\n double length, width;\n cout << "Введите длину и ширину: ";\n cin >> length >> width;\n cout << "Площадь: " << length * width << endl;\n return 0;\n}","using_namespace_std","arithmetic","cin,cout,double,multiplication,endl"
"создай программу которая вычисляет площадь прямоугольника без using namespace std","#include <iostream>\n\nint main() {\n double length, width;\n std::cout << "Введите длину и ширину: ";\n std::cin >> length >> width;\n std::cout << "Площадь: " << length * width << std::endl;\n return 0;\n}","explicit_std","arithmetic","std::cin,std::cout,double,multiplication,std::endl"
#---
"напиши программу которая находит абсолютное значение вводимого числа (модуль вводимого числа)","#include <iostream>\n#include <cmath>\nusing namespace std;\n\nint main() {\n double num;\n cout << "Введите число: ";\n cin >> num;\n cout << "Абсолютное значение (модуль) числа: " << abs(num) << endl;\n return 0;\n}","using_namespace_std","arithmetic","abs,cin,cout,double,endl"
"напиши программу которая находит абсолютное значение вводимого числа (модуль вводимого числа) без using namespace std","#include <iostream>\n#include <cmath>\n\nint main() {\n double num;\n std::cout << "Введите число: ";\n std::cin >> num;\n std::cout << "Абсолютное значение (модуль) числа: " << std::abs(num) << std::endl;\n return 0;\n}","explicit_std","arithmetic","std::abs,std::cin,std::cout,double,std::endl"
#---
"создай программу которая округляет вводимое число до ближайшего целого","#include <iostream>\n#include <cmath>\nusing namespace std;\n\nint main() {\n double num;\n cout << "Введите число: ";\n cin >> num;\n cout << "Округленное значение: " << round(num) << endl;\n return 0;\n}","using_namespace_std","arithmetic","cin,cout,double,round,endl"
"создай программу которая округляет вводимое число до ближайшего целого без using namespace std","#include <iostream>\n#include <cmath>\n\nint main() {\n double num;\n std::cout << "Введите число: ";\n std::cin >> num;\n std::cout << "Округленное значение: " << std::round(num) << std::endl;\n return 0;\n}","explicit_std","arithmetic","std::cin,std::cout,double,std::round,std::endl"
#---
"создай программу для сложения двух целых вводимых целых чисел","#include <iostream>\nusing namespace std;\n\nint main() {\n int a, b;\n cout << "Введите первое число: ";\n cin >> a;\n cout << "Введите второе число: ";\n cin >> b;\n cout << "Сумма: " << a + b << endl;\n return 0;\n}","using_namespace_std","arithmetic","cin,cout,int,addition,endl"
"создай программу для сложения двух целых вводимых целых чисел без using namespace std","#include <iostream>\n\nint main() {\n int a, b;\n std::cout << "Введите первое число: ";\n std::cin >> a;\n std::cout << "Введите второе число: ";\n std::cin >> b;\n std::cout << "Сумма: " << a + b << std::endl;\n return 0;\n}","explicit_std","arithmetic","std::cin,std::cout,int,addition,std::endl"
#---
"создай программу которая вычисляет среднее арифметическое трех вводимых чисел","#include <iostream>\nusing namespace std;\n\nint main() {\n double a, b, c;\n cout << "Введите три числа: ";\n cin >> a >> b >> c;\n \n double average = (a + b + c) / 3.0;\n cout << "Среднее арифметическое: " << average << endl;\n return 0;\n}","using_namespace_std","arithmetic","cin,cout,double,addition,division,endl"
